Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
Purples,9.0,948.3595267940041,128403.570462901,Social,316.119842264668,No,406.186367622556,Yes,Female,By_16:00,0.740466186311096,0.799124201294035,54.822125006467104,8.45408101798967,64.2322909785435,0.8109999999999999,9189.0,96.8013844452798,441.690955769473,4945.24558776451,54268.4693976454,Maybe,164987.365242406,21.016444888931,112.81840909228599,27.514510951004898,100257.874515703,70.0,Below_30,2.0,699.61929448748,11.0,Public_or_other,Industry_or_other,522.9575950653971,0.0,No
Greys,6.0,435.51820784733496,73163.6230070683,Military,145.172735949112,No,503.976332255078,No,Male,After_16:00,0.0895988417323679,0.328824203694239,538.074216106907,8.62770708044991,48.0581952258945,6.434,5566.0,32.3870894266292,568.281701194935,6176.326724940649,65679.49899478629,No,253992.143473281,23.8386598028273,68.70499114359079,47.920592827722395,21230.2959988996,30.0,Below_30,3.0,815.0982349717129,5.0,Public_or_other,Public_Sector,506.49414134152704,5.0,Yes
Khakis,6.0,99.46680097055241,31113.309891740497,Environment,33.1556003235175,No,938.4028516495199,No,Male,By_16:00,0.517207951750606,0.0055557067971676605,796.711020870134,1.85378648340702,13.3743055397645,10.125,5875.0,81.4496095990762,831.5239024814219,11047.076321458,102119.046189145,No,880599.91198395,28.8361561668927,653.828358336555,25.5733203375712,1142.4494331363499,90.0,30-45,1.0,1269.26148245453,14.0,Public_or_other,Services_or_Retail,854.09937011259,0.0,No
Purples,7.0,932.830638908394,142571.685973064,Social,310.943546302798,,458.513089170943,Yes,Female,By_16:00,0.176825846545398,0.544567079748958,624.177888035774,6.18957531871274,9.4178962521255,6.444,3556.0,61.9419441558421,398.128911902984,5381.38871551539,,No,210234.252941081,19.9531679665908,138.866518108677,78.7148274481297,97006.83253366301,70.0,30-45,3.0,611.78505889242,10.0,Foot_or_bicycle,Industry_or_other,415.23545852528,3.0,Yes
Blues,7.0,1394.4995065547303,45138.2012504002,Environment,464.833168851576,Yes,97.10623999126258,Yes,Male,After_16:00,0.17225789371877898,0.023727523162961003,833.0961791798469,5.1031076465733305,19.2905845120549,4.798,9202.0,27.4930396815762,926.7685152590269,2824.59943043068,93994.576494908,No,9429.62184524068,30.442872979714398,655.2640441778279,61.568703781813404,216544.708033449,90.0,30-45,3.0,1239.50422673952,15.0,Car,Public_Sector,791.403878014535,0.0,Yes
Greys,10.0,527.323869625655,118660.950976794,Military,175.77462320855201,No,675.074415241418,No,Female,By_16:00,0.006457605632022021,0.0829117274843156,779.127354966477,0.0172865367494524,27.2638981696218,8.863,3137.0,16.7483443859965,523.833773878061,7798.411700170309,64825.0675581651,No,455725.46611354296,22.8874151856006,176.707206359789,7.93613931164145,31082.4927873169,30.0,Below_30,2.0,787.699155162572,8.0,Motorcycle_or_truck,Hightech,497.48263429634903,0.0,No
Yellows,1.0,877.1991075166189,64448.50666051309,Healthcare,292.39970250554,No,220.412353734498,Yes,Female,After_16:00,0.6117191819939761,0.634269795147702,629.306154558435,1.30753370933235,97.75913967750971,7.676,6324.0,25.8698080666363,328.323776459352,2860.7710902636895,43602.849001757204,Maybe,48581.605678781605,18.119706853571103,340.439064652426,53.2079299679026,85799.9857278336,80.0,Below_30,0.0,612.966044437356,14.0,Public_or_other,Services_or_Retail,590.866820500979,0.0,No
Blues,4.0,1774.3791982341102,568212.93518126,Environment,591.459732744705,No,960.69589140825,No,Female,By_16:00,0.562591638416052,0.30000922386534495,859.55789568834,5.385842907708139,66.4773392491043,8.962,5038.0,50.693117314949596,985.2341683581469,11577.427250798799,116347.165253479,Maybe,922936.5957686921,31.388440043400504,790.842708882666,45.8807259332389,350426.075191183,90.0,30-45,4.0,1443.5760282911401,11.0,Car,Hightech,,0.0,Yes
Khakis,,225.428199534392,3474.18657280692,Healthcare,75.1427331781307,Yes,46.2344983455837,Yes,Male,By_16:00,0.501244873274118,0.26524072582833497,232.96769754961102,8.24297799030319,25.0828106887639,6.895,9105.0,5.40215510409325,132.937030866742,728.219045189321,14255.637590215902,Yes,2137.62883726778,11.5298322132953,694.680448997795,32.5399131281301,5731.57308265787,80.0,45_and_up,3.0,185.89044389727002,13.0,Foot_or_bicycle,Industry_or_other,123.247332565287,4.0,Yes
Greens,6.0,235.953567937968,19902.066180283302,Financial,78.651189312656,Yes,253.04215173617,Yes,Male,By_16:00,0.7816822468303141,0.948911099461839,768.279591575265,6.78676039911807,37.751440866850295,3.236,6764.0,5.500130984000861,476.22077723224004,3482.8630718261797,,Yes,64030.3305552707,21.8224832966425,283.288803004259,50.0934078590944,6274.66076960791,60.0,30-45,2.0,772.274903927217,9.0,Public_or_other,Public_Sector,636.7439784891681,0.0,Yes
Turquoises,9.0,692.16504320666,154641.882058069,Healthcare,230.721681068887,Yes,670.2529269969091,No,Male,By_16:00,0.8326245530042801,0.686269388534129,381.907272385433,3.29028012230992,34.0825853403658,10.002,5998.0,73.56517335865651,843.121640855009,8388.772551679109,98646.3653964195,Maybe,449238.986147924,29.036556973150397,526.325588764725,28.249890054576102,53473.215796322,80.0,30-45,1.0,1256.3202992316199,12.0,Public_or_other,Student_or_Unemployed,860.971059524841,1.0,Yes
Oranges,1.0,652.827499222812,54247.01511421309,Military,217.609166407604,No,249.286443258567,Yes,Female,After_16:00,0.723673969972879,0.634903680766001,121.51698046363899,4.06503646634519,16.8181496439502,8.365,3635.0,16.7161725694314,384.98396233385597,3262.83235725338,50214.6332184585,No,62143.7307925065,19.621008188517102,318.839783070244,77.9489701846614,47581.358471019805,30.0,30-45,2.0,,7.0,Public_or_other,Services_or_Retail,659.915073754541,1.0,No
Browns,10.0,635.299593782133,102548.798796838,Education,211.766531260711,No,484.25404234717104,Yes,Male,By_16:00,0.9425326748751099,0.688325437251478,891.362279187888,7.08781402790919,96.49997965898359,1.7280000000000002,8272.0,11.0547959571704,425.290083247637,,53204.0276020916,No,234501.97752957602,20.622562480148698,80.02786517258359,12.5726329395548,45066.830293454404,100.0,Below_30,4.0,669.197397035389,10.0,Foot_or_bicycle,Student_or_Unemployed,476.021835755596,0.0,No
Purples,2.0,105.576406646122,13500.553403416101,Social,35.192135548707206,Yes,383.62415900367404,Yes,Female,After_16:00,0.724390951450914,0.7675506984815,523.990968475118,1.51067232713103,30.637863348238202,5.811,4189.0,49.927788064815104,494.526851600726,4825.2952932382,56732.3196742274,No,147167.495371276,22.2379596995931,122.24444782952,16.1656985292211,1283.67854002729,70.0,30-45,2.0,714.927035452039,12.0,Foot_or_bicycle,Industry_or_other,462.98090622203597,0.0,No
Blues,6.0,1844.72131243977,353772.72844249295,Healthcare,614.9071041465879,No,575.327112106606,No,Female,By_16:00,0.700721432222053,0.23420862178318202,931.2115691136571,6.84878330910578,79.9847362097353,8.207,5793.0,36.8273623287678,817.092489916831,7387.45610089973,93380.496955011,No,331001.28592492803,28.5848297164218,438.07103336315805,27.0791684743017,378735.65383409,80.0,Below_30,3.0,1189.27544900216,12.0,Public_or_other,Student_or_Unemployed,792.7189937327059,0.0,No
Violets,6.0,602.3727502101,23703.4488489404,Healthcare,200.79091673669998,Yes,118.050404043043,Yes,Female,After_16:00,0.7762406822294,0.304544357815757,485.678780358285,9.2058880883269,1.3746548444032698,8.588,7412.0,13.3919271407649,137.417095969584,1455.3382323695998,17906.5416407558,Maybe,13935.8978947257,11.722503826810401,599.6151666940281,27.9795727925375,40527.783160701,80.0,Below_30,2.0,242.139494047742,11.0,Public_or_other,Industry_or_other,213.318134541623,0.0,No
Whites,5.0,597.157018539134,53797.88369004481,Social,199.052339513045,No,,Yes,Female,After_16:00,0.986413083970547,0.517312420764938,814.8128348402679,3.6089829565025897,2.9469133354723502,3.8480000000000003,6152.0,34.803294949233496,287.809049205782,3278.3184947823997,39239.4490624827,Yes,73045.89432543059,16.964935873907198,312.774897478362,,39830.8862051294,70.0,45_and_up,1.0,538.666766774775,7.0,Foot_or_bicycle,Hightech,505.223237051726,1.0,No
Reds,6.0,70.18338647929579,15565.364815466599,Other,23.3944621597653,Yes,665.343990777295,,Male,After_16:00,0.5184789253398779,0.641378057422116,218.086639652029,2.5315438071265803,48.5688947374001,8.34,3660.0,76.660154457204,500.87929937403703,7655.19850652102,65090.341375473094,Yes,442682.62606345705,22.3803328700455,191.21978837230702,23.2986336341128,580.695321904454,50.0,30-45,2.0,815.350759434712,10.0,Car,Hightech,596.049981840699,0.0,Yes
Khakis,6.0,449.13183627304903,147975.501212996,Financial,149.710612091016,No,988.410234559958,No,Male,After_16:00,0.13691578200086998,0.304637220222503,856.778317363933,6.18389245821163,93.6430088244379,11.853,4147.0,52.377991238609,941.560953157023,11767.224251913602,114049.48332615901,No,,30.684865213277696,799.27052139877,20.0052680214867,22572.9779847578,60.0,45_and_up,3.0,1422.8031222990198,9.0,Foot_or_bicycle,Public_Sector,953.114482003401,2.0,Yes
Purples,8.0,289.420282517629,44285.163443002,Social,96.4734275058762,Yes,459.040013275206,Yes,Male,After_16:00,0.358957296935841,0.227521886117756,438.85732768103503,8.236198856029661,48.5717737581581,5.117,4883.0,60.3090906050056,489.47685996721606,5569.3538526864895,58935.5917855995,Yes,210717.73378770103,22.124123936717,47.0398797580173,78.69060763623571,9413.59564223743,70.0,Below_30,5.0,746.732365788095,12.0,Foot_or_bicycle,Public_Sector,520.598380980161,0.0,Yes
Yellows,9.0,921.215485577874,155965.21461072902,Education,307.071828525958,Yes,507.911179476839,No,Male,By_16:00,0.72876922856085,0.22111789346672603,86.6729160770774,2.50722425058484,41.446066647768,9.589,4411.0,75.7226407062262,353.241765164376,5785.59532509714,50506.8631492531,Yes,257973.766237554,18.7947270574589,173.32292977637698,61.06001208536329,94610.17970280131,100.0,45_and_up,1.0,664.644182356422,13.0,Foot_or_bicycle,Public_Sector,591.8709515216001,2.0,Yes
Khakis,6.0,172.587682876637,2866.9611187430396,Healthcare,57.529227625545595,No,49.834861983615,Yes,Male,By_16:00,0.5115253431722521,0.7922877187374979,57.5569642242044,4.48149291798472,20.5305074574426,9.691,6309.0,75.8316990220919,107.945037190802,714.238694217755,11267.3625702886,Yes,2483.5134689259603,10.389660109493601,731.2906848843221,56.68561370112,3377.1412588173903,80.0,Below_30,3.0,140.92895317667,13.0,Public_or_other,Hightech,77.58986701317271,0.0,Yes
Purples,5.0,708.337807961771,104693.216381566,Financial,236.112602653924,Yes,443.403762462511,Yes,Female,By_16:00,0.9978775237686931,,984.6214565914121,3.13515281304717,82.3276187991723,3.713,6287.0,74.1737907286733,453.91454393927694,5341.86671250367,54958.8056079324,Maybe,196606.896565911,21.305270332461802,74.9520675311927,36.0983912134543,55995.2737346635,60.0,45_and_up,4.0,694.3369034204599,10.0,Motorcycle_or_truck,Public_Sector,482.94687525772,0.0,No
Browns,2.0,351.08837331049597,39342.2153238535,Social,117.02945777016501,No,336.17361024707003,Yes,Female,After_16:00,0.24664391949772801,0.29145997273735696,202.540733153,6.30945683456957,24.5315224863589,1.903,8097.0,65.9254429629073,385.532635515738,4132.80137350218,46306.871334234005,Maybe,113012.696226549,19.634984988935898,213.858973190972,27.6508877985179,13822.9234437491,70.0,45_and_up,3.0,592.538235570932,7.0,Car,Student_or_Unemployed,423.883005164121,0.0,No
Purples,5.0,259.00484071220103,40437.3002471996,Social,86.33494690406691,Yes,468.376963179608,Yes,Male,After_16:00,0.016531138215213997,0.976792862638831,792.792188934982,9.7925654402934,92.9709454532713,0.91,9090.0,29.4175125891343,465.827690154065,5615.4250121042105,60433.897859052995,Maybe,219376.979637352,21.583041726180898,167.692017737665,75.82193857524541,7550.0580038321095,70.0,Below_30,2.0,796.6320581669349,11.0,Foot_or_bicycle,Student_or_Unemployed,661.098881420632,1.0,Yes
Greens,8.0,307.157596950043,27500.0446974942,Environment,102.385865650014,Yes,268.592197984609,Yes,Male,By_16:00,0.267630845308304,0.837749414378777,214.215839281678,9.04548130463809,41.4829150075093,5.768,4232.0,60.9830596018583,501.849981936519,3689.62194371913,58482.2387043108,Yes,72141.7688182033,22.4020084353283,251.551485275014,63.966942089609795,10595.2513505528,90.0,30-45,5.0,777.832307533739,11.0,Car,Hightech,598.616207984822,,No
Violets,10.0,699.0431613918249,206239.90161236603,Financial,233.014387130608,Yes,885.0951400557301,No,Male,After_16:00,0.13724738149903698,0.5660739350132641,796.1137709207829,8.159818071872,87.03559048008171,10.091000000000001,5909.0,87.0590498205274,822.431919584376,10495.8152397261,92670.0950813727,No,783393.406950273,28.6780738471812,502.459082585049,58.69496543891729,54538.7189969837,60.0,45_and_up,0.0,1085.84876627662,10.0,Public_or_other,Hightech,514.301049290225,3.0,No
Khakis,3.0,520.760653657679,15273.9017726709,Social,173.58688455256,Yes,87.9899527665419,Yes,Female,After_16:00,0.846722926478833,0.41969028627499894,706.632966408506,1.8537431932054498,43.1900440249592,11.565,4435.0,96.033574338071,206.783178728074,1293.46588512157,18234.0017619565,Maybe,7742.23178785827,14.379957535684,705.194903978162,30.172042828053197,30315.993373216297,70.0,30-45,3.0,199.15425323364602,10.0,Public_or_other,,8.50079420345013,4.0,No
Khakis,1.0,318.453354478142,97227.9411183209,Education,106.15111815938101,No,915.938925601688,No,Male,By_16:00,0.742645729100332,0.461222579702735,682.591122807935,8.132415467407549,76.98545067105441,10.436,5564.0,40.0138200027868,867.8462458774451,10895.081747771801,105732.77898411901,Yes,838944.1154323741,29.459230232262396,685.204312027884,67.196158808656,11384.2110046462,100.0,45_and_up,1.0,1323.3972003432302,13.0,Motorcycle_or_truck,Services_or_Retail,901.483372986716,3.0,Yes
Khakis,7.0,645.2291324947461,197447.45318403802,Education,215.076377498249,No,918.0341210909869,No,Female,By_16:00,0.0534588654991239,,885.6618511490519,3.4054283471778,1.7777886008843797,12.113,3887.0,49.7991958865896,877.4481370346621,10935.237484979201,106683.97218673199,No,842786.6474873009,29.6217510798174,695.4109567738969,8.46165700349957,46482.924535267404,100.0,30-45,3.0,1335.4532825144802,14.0,Car,Services_or_Retail,907.893094148375,0.0,No
Purples,3.0,728.6848190819701,119663.053023924,Education,242.89493969398998,Yes,492.653544675244,Yes,Female,By_16:00,0.366546973120421,0.695927325636148,17.4906293395907,9.916597828269,99.43859595805408,0.52,9480.0,81.3350467709824,454.55418566638497,5835.64381808521,55657.4161485911,Yes,242707.515081083,21.3202763975138,52.5325251531034,36.0776313114911,59250.846668640996,100.0,45_and_up,7.0,695.711317997731,16.0,Public_or_other,Hightech,474.694392860922,0.0,No
Khakis,6.0,677.520385349972,220804.632752474,Education,225.840128449991,No,977.703272965363,No,Female,By_16:00,0.980330003192648,0.7746091124136,923.048209166154,4.01248590089381,87.71372507326299,10.198,5802.0,73.43629160895941,782.250257441774,11341.5332445372,101343.977941035,No,955903.689967182,,722.490966227778,10.3013126645237,51239.6037467583,100.0,Below_30,0.0,1283.16516128286,15.0,Public_or_other,Industry_or_other,962.73920457746,0.0,Yes
Yellows,2.0,963.2754982708631,87292.3269564734,Environment,321.091832756954,Yes,271.8609383707,Yes,Male,After_16:00,0.209223051788285,0.7904076050035659,,3.0399778415449,92.38716168329121,5.194,8806.0,46.3171341922134,353.791788597323,3426.19296090164,42313.0190138192,Yes,73908.3698117974,18.8093537527828,286.104847190852,92.5598767586052,103431.05689597699,90.0,Below_30,2.0,549.686529090562,11.0,Public_or_other,Industry_or_other,408.17565103180397,0.0,Yes
Khakis,1.0,499.5120607979,25881.9655549041,Education,166.504020265967,Yes,155.443487271727,Yes,Female,After_16:00,0.6392567886505279,0.353938867570832,964.732627384365,1.08034865930676,11.3954385742545,10.137,5863.0,77.99764983356,249.103049980476,2052.64097267822,23040.4075122791,No,24162.6777351955,15.7829987638749,641.612763345664,10.9931710409001,27900.0927849954,100.0,30-45,3.0,249.94631610572299,13.0,Public_or_other,Industry_or_other,20.4184447922432,1.0,Yes
Purples,6.0,307.037548860911,40675.7525969817,Healthcare,102.345849620304,No,397.434314609592,Yes,Male,After_16:00,0.186330562690273,0.225422427989542,632.414352847263,3.70304813841358,75.7080459501594,6.291,3709.0,19.8160681175068,,4736.77779118317,49124.51097611731,Yes,157954.034429196,19.5247873879237,157.76207784602,0.133330817334354,10587.0187841221,80.0,Below_30,2.0,640.89862662553,13.0,Car,Hightech,516.119209750618,2.0,No
Browns,5.0,129.223394147987,21066.5761022948,Healthcare,43.0744647159957,Yes,489.073427637319,Yes,Female,By_16:00,0.914358987472951,0.37959757656790294,95.70454177446659,2.365969105158,92.39771966822451,5.837999999999999,4162.0,46.8924402724952,455.262473829797,5801.2592240327795,54503.374619359296,Yes,239192.81762091603,21.3368806021357,88.2651686239491,43.6086812987924,1908.4839752855498,80.0,30-45,1.0,670.994187539705,7.0,Public_or_other,Services_or_Retail,424.701236658311,0.0,No
Khakis,5.0,690.9864167037691,15404.7798589387,Education,230.328805567923,Yes,66.8816903771763,Yes,Male,By_16:00,0.9354210016317671,0.71287062112242,604.9740356393161,6.57076540403068,35.932906367816,8.354,7646.0,44.9217750458047,191.822765977122,1052.46243572601,20201.8563839631,Maybe,4473.16050770848,13.850009602058801,630.089791520904,58.841987513005705,53291.687479914006,100.0,45_and_up,2.0,260.177492534113,13.0,Public_or_other,Industry_or_other,161.697668233971,0.0,No
Purples,7.0,806.928042478017,120955.67148892599,Education,268.976014159339,No,449.68943371015,Yes,Male,After_16:00,0.71836174139753,0.562920372700319,267.302323132753,4.96688462328166,34.7839124966413,3.727,6273.0,51.4754343777895,410.88789712758796,5318.67013135668,52525.4136884134,No,202220.586790555,20.270369930704,104.70506194863701,49.876384390518105,72627.0722072043,100.0,45_and_up,4.0,675.847649593102,16.0,Foot_or_bicycle,Industry_or_other,522.159197614515,1.0,No
Greys,8.0,172.02372486393998,34245.0710418109,Military,57.34124162131349,No,597.215373674123,No,Male,After_16:00,0.517540756147355,0.0324500198476017,925.3368361387401,0.16916756518185097,73.3076423406601,,7754.0,13.123363163322198,493.61365931807,6959.381055377371,59173.3176125317,Maybe,356666.202552722,22.2174179264394,129.677556510316,17.5087167648599,3355.3592322951695,30.0,Below_30,1.0,711.181733245545,7.0,Public_or_other,Services_or_Retail,414.41580498374003,1.0,Yes
